dataset,family,outcome,set,predictor,beta,se,ci_lo,ci_hi,beta_std,p_raw,r2,n,p_adj,sig_raw,sig_adj
naive,Summary,Tone_Q1,bcrt_core4,bcrt_core4_total,-0.5232524271844656,3.1246427497911955,-6.647552216775209,5.601047362406277,-0.021882826471015568,0.8670081807982969,0.0004712744559783877,51,0.9301412497399153,False,False
naive,Summary,Tone_Q1,crt2_plus_core3,crt2_plus_core3_total,-0.1573295870999228,2.0682479015556154,-4.211095474148929,3.8964362999490834,-0.010248961964692847,0.9393641886596166,0.00010581731576420061,51,0.9393641886596166,False,False
naive,Summary,Tone_Q1,crt2_plus_core4,crt2_plus_core4_total,0.056110520722635254,1.8509095771762096,-3.571672250542736,3.683893291988006,0.003920061307915316,0.9758157489649897,1.5471856056437083e-05,51,0.9758157489649897,False,False
naive,Summary,Tone_Q2,crt2_total,crt2_total,2.8091490055428747,2.6007745876521584,-2.288369186255356,7.906667197341106,0.1391539361062542,0.2800886855237076,0.019363817933863547,52,0.7600612293410011,False,False
naive,Summary,Tone_Q2,bcrt_core3,bcrt_core3_total,6.599132352941183,2.4985457648511527,1.701982653832924,11.496282052049441,0.3078471391099956,0.008261554317018737,0.09476986105820895,52,0.0660924345361499,True,False
naive,Summary,Tone_Q2,bcrt_core4,bcrt_core4_total,4.298334768877402,2.1286110103359954,0.12625718861885105,8.470412349135954,0.22690329639617887,0.04345455683188499,0.05148510591545241,52,0.3476364546550799,True,False
naive,Summary,Tone_Q2,crt2_plus_core3,crt2_plus_core3_total,3.1434504792332243,1.5059249284631742,0.191837619445403,6.095063339021046,0.258478547840651,0.03685302455820388,0.06681115969381157,52,0.1474120982328155,True,False
naive,Summary,Tone_Q2,crt2_plus_core4,crt2_plus_core4_total,2.4266213991769567,1.399015670013474,-0.3154493140494523,5.168692112403366,0.2139927140041541,0.08282576658734413,0.04579288164686368,52,0.3313030663493765,False,False
naive,QuantityLength,WC_Q1,crt2_total,crt2_total,0.9408244680851037,7.057317487358426,-12.89151780713741,14.773166743307618,0.017489542811936168,0.893946709487312,0.0003119997952467646,51,0.893946709487312,False,False
naive,QuantityLength,WC_Q1,bcrt_core3,bcrt_core3_total,9.915887850467294,8.892965299654525,-7.514324136855576,27.346099837790163,0.1735917268839018,0.26483926458704854,0.02958812887818807,51,0.5029525506993234,False,False
naive,QuantityLength,WC_Q1,bcrt_core4,bcrt_core4_total,10.734223300970877,7.489549075382269,-3.94529288677837,25.413739488720125,0.21264752291042105,0.15179300085743438,0.04450283970621538,51,0.30358600171486877,False,False
naive,QuantityLength,WC_Q1,crt2_plus_core3,crt2_plus_core3_total,3.4563889567554504,4.982397192281426,-6.309109540116145,13.221887453627046,0.10665706413443522,0.48785777358590054,0.011459778618541971,51,0.48785777358590054,False,False
naive,QuantityLength,WC_Q1,crt2_plus_core4,crt2_plus_core4_total,4.0605738575983015,4.546711632674971,-4.850980942444641,12.972128657641244,0.13437965198199717,0.37181472912603497,0.018181249298238722,51,0.37181472912603497,False,False
naive,QuantityLength,WC_Q2,crt2_total,crt2_total,16.72155200521682,11.849428619606316,-6.503328089211557,39.9464320996452,0.2488643739027253,0.15819464743761003,0.06193347659799553,52,0.21092619658348002,False,False
naive,QuantityLength,WC_Q2,bcrt_core3,bcrt_core3_total,16.91911764705884,12.212442119059926,-7.017268906298614,40.85550420041629,0.23713268580918467,0.16593018261989168,0.056231910679077624,52,0.5029525506993234,False,False
naive,QuantityLength,WC_Q2,bcrt_core4,bcrt_core4_total,20.778351995406243,12.034497486071666,-2.809263077294222,44.36596706810671,0.3295467965352604,0.08424566926660011,0.1086010911066525,52,0.30358600171486877,False,False
naive,QuantityLength,WC_Q2,crt2_plus_core3,crt2_plus_core3_total,11.514022009229665,7.46416866826176,-3.115748580563384,26.143792599022714,0.28445289887639924,0.12293451232192719,0.08091345167918751,52,0.26188925963196175,False,False
naive,QuantityLength,WC_Q2,crt2_plus_core4,crt2_plus_core4_total,12.721810699588488,7.403142289297018,-1.7883481874336677,27.231969586610646,0.3370631843294076,0.08571750085159666,0.11361159023028,52,0.24921875188263395,False,False
naive,QuantityLength,WPS_Q1,crt2_total,crt2_total,-4.585648271276597,2.715103852214063,-9.90725182161616,0.7359552790629662,-0.364901182046857,0.09123087433015048,0.13581506181845704,51,0.18246174866030096,False,False
naive,QuantityLength,WPS_Q1,bcrt_core3,bcrt_core3_total,-2.257067757009344,2.5560185139594567,-7.266864044369878,2.7527285303511912,-0.16914014190019291,0.37721441302449255,0.028090070932522138,51,0.5029525506993234,False,False
naive,QuantityLength,WPS_Q1,bcrt_core4,bcrt_core4_total,-2.5376729368932036,2.137926210669038,-6.728008309804518,1.6526624360181108,-0.21519393507331305,0.23523601072917832,0.04557504669439605,51,0.3136480143055711,False,False
naive,QuantityLength,WPS_Q1,crt2_plus_core3,crt2_plus_core3_total,-2.393083312973367,1.717288437491401,-5.758968650456513,0.9728020245097788,-0.3161036503758503,0.16346127647675235,0.10065978539071685,51,0.26188925963196175,False,False
naive,QuantityLength,WPS_Q1,crt2_plus_core4,crt2_plus_core4_total,-2.3547077577045687,1.5333017619656357,-5.359979211157215,0.6505636957480774,-0.33357061749396266,0.12460937594131698,0.11202946851118767,51,0.24921875188263395,False,False
naive,QuantityLength,WPS_Q2,crt2_total,crt2_total,-3.5628562112813857,1.8176790423936278,-7.125507134372896,-0.00020528818987530784,-0.3115260332972718,0.049982591147851724,0.09704846942193301,52,0.18246174866030096,True,False
naive,QuantityLength,WPS_Q2,bcrt_core3,bcrt_core3_total,-0.971558823529413,2.1784474081481457,-5.241315743499779,3.2981980964409527,-0.08000050232902028,0.6556067693314664,0.006400080372895411,52,0.6556067693314664,False,False
naive,QuantityLength,WPS_Q2,bcrt_core4,bcrt_core4_total,-0.9133964972724674,1.8313615107116636,-4.502865058267329,2.6760720637223936,-0.08510895158494923,0.6179536136444419,0.007243533639889499,52,0.6179536136444419,False,False
naive,QuantityLength,WPS_Q2,crt2_plus_core3,crt2_plus_core3_total,-1.6057176665483388,1.2429816399084122,-4.041961680768827,0.830526347672149,-0.23305713220858063,0.1964169447239713,0.054315626873287726,52,0.26188925963196175,False,False
naive,QuantityLength,WPS_Q2,crt2_plus_core4,crt2_plus_core4_total,-1.451506172839506,1.1261212744506377,-3.6587038707627557,0.7556915250837437,-0.22593898904994908,0.19741789146319355,0.051048426772913325,52,0.26322385528425807,False,False
naive,FunctionAnalytic,adj_Q1,crt2_total,crt2_total,0.4410139627659575,0.22734142685223702,-0.004575233864427042,0.886603159396342,0.25122351426506206,0.05239487641111291,0.06437510763863774,51,0.36676413487779036,False,False
naive,FunctionAnalytic,adj_Q1,bcrt_core3,bcrt_core3_total,0.7678738317757009,0.25396430044800605,0.27010380289760905,1.2656438606537928,0.4119318557924149,0.002498275104005865,0.16661350917096507,51,0.03497585145608211,True,True
naive,FunctionAnalytic,adj_Q1,bcrt_core4,bcrt_core4_total,0.8089896844660196,0.22450654137484197,0.3689568633713293,1.2490225055607098,0.49110095641747153,0.00031406646805423344,0.23736059813358068,51,0.004396930552759268,True,True
naive,FunctionAnalytic,adj_Q1,crt2_plus_core3,crt2_plus_core3_total,0.40294038602492144,0.1469761156219236,0.11486719940595119,0.6910135726438917,0.38101836388295734,0.006115256551430114,0.14624761538878028,51,0.08561359172002159,True,False
naive,FunctionAnalytic,adj_Q1,crt2_plus_core4,crt2_plus_core4_total,0.42433581296493056,0.13780126063392462,0.1542453421224383,0.6944262838074229,0.43032232527517944,0.0020746543692419786,0.1864423008484526,51,0.029045161169387698,True,True
naive,FunctionAnalytic,adj_Q2,crt2_total,crt2_total,0.16768829475057034,0.3747590014021563,-0.566839347997656,0.9022159374987967,0.06055394832677506,0.6545455977946841,0.00366678065796211,52,0.8194464089547523,False,False
naive,FunctionAnalytic,adj_Q2,bcrt_core3,bcrt_core3_total,0.4522794117647061,0.38873878111281684,-0.30964859921641485,1.214207422745827,0.1538062913047603,0.24464564126737665,0.023656375244924588,52,0.4409652916816903,False,False
naive,FunctionAnalytic,adj_Q2,bcrt_core4,bcrt_core4_total,0.44714900947459046,0.3119171625279801,-0.16420862908025047,1.0585066480294314,0.17207264712574974,0.15170057319025265,0.029608995888862788,52,0.42866211098554147,False,False
naive,FunctionAnalytic,adj_Q2,crt2_plus_core3,crt2_plus_core3_total,0.2064252751153704,0.22916250605910476,-0.24273323676047492,0.6555837869912158,0.1237370484786038,0.3677046700977816,0.015310857166196512,52,0.5341358428619968,False,False
naive,FunctionAnalytic,adj_Q2,crt2_plus_core4,crt2_plus_core4_total,0.21313991769547364,0.2011964047044089,-0.18120503552516776,0.607484870916115,0.13701898806568544,0.28943474052460094,0.01877420309054434,52,0.4502318185938237,False,False
naive,FunctionAnalytic,article_Q1,crt2_total,crt2_total,-0.08289893617021299,0.2827967052732467,-0.6371804785057764,0.4713826061653505,-0.03653908351717911,0.7694153867134251,0.0013617980105035121,51,0.8194464089547523,False,False
naive,FunctionAnalytic,article_Q1,bcrt_core3,bcrt_core3_total,-0.5852219626168218,0.29060836571339826,-1.1548143594150824,-0.01562956581856123,-0.24291642053612553,0.04403240224801608,0.057939294230274774,51,0.30822681573611255,True,False
naive,FunctionAnalytic,article_Q1,bcrt_core4,bcrt_core4_total,-0.535121359223301,0.27301859946621737,-1.070237814177087,-4.904269514938164e-06,-0.2513511218934136,0.049993690768446244,0.06217685112305116,51,0.23330389025274914,True,False
naive,FunctionAnalytic,article_Q1,crt2_plus_core3,crt2_plus_core3_total,-0.2140495968727088,0.16189296357368052,-0.5313598054771227,0.10326061173170503,-0.1566102813698125,0.1861124178430258,0.024707995726840015,51,0.37819333611970707,False,False
naive,FunctionAnalytic,article_Q1,crt2_plus_core4,crt2_plus_core4_total,-0.2139341126461212,0.15486313982875638,-0.5174658667104837,0.08959764141824131,-0.1678668640082459,0.16714376027047706,0.028371784490782037,51,0.42898351398287815,False,False
naive,FunctionAnalytic,article_Q2,crt2_total,crt2_total,-0.5927616563417031,0.4241716037806458,-1.424137999751769,0.23861468706836264,-0.047996615404759156,0.1622761324352321,0.0023036750903122627,52,0.4543731708186499,False,False
naive,FunctionAnalytic,article_Q2,bcrt_core3,bcrt_core3_total,-2.638058823529414,2.561187247141125,-7.657985827926019,2.381868180867191,-0.2011604273168274,0.30300341487924476,0.04046551751828886,52,0.4713386453677141,False,False
naive,FunctionAnalytic,article_Q2,bcrt_core4,bcrt_core4_total,-2.2111053689348257,2.196163474571194,-6.5155857790943665,2.093375041224715,-0.19079184098186983,0.31402914755708344,0.03640152658525164,52,0.4884897850887964,False,False
naive,FunctionAnalytic,article_Q2,crt2_plus_core3,crt2_plus_core3_total,-1.0641959531416407,0.860347750669263,-2.750477544453396,0.6220856381701145,-0.14303729093917805,0.21611047778268977,0.020459666599219384,52,0.37819333611970707,False,False
naive,FunctionAnalytic,article_Q2,crt2_plus_core4,crt2_plus_core4_total,-0.9793497942386834,0.8163340602553542,-2.5793645523391775,0.6206649638618108,-0.1411707074597656,0.23025881324167208,0.01992916864469041,52,0.42898351398287815,False,False
naive,FunctionAnalytic,auxverb_Q1,crt2_total,crt2_total,0.24186502659574496,0.34711991850751817,-0.43849001367899065,0.9222200668704805,0.08753100818783138,0.48594263046833563,0.007814860980235316,51,0.7559107585062999,False,False
naive,FunctionAnalytic,auxverb_Q1,bcrt_core3,bcrt_core3_total,0.6077336448598133,0.38167189180909195,-0.14034326308600686,1.3558105528056335,0.20712365459548082,0.11131878900743623,0.042122957460385746,51,0.4409652916816903,False,False
naive,FunctionAnalytic,auxverb_Q1,bcrt_core4,bcrt_core4_total,0.4898574029126215,0.3867588810110512,-0.2681900038690389,1.247904809694282,0.18892019327281495,0.20530889360443572,0.035125606379223795,51,0.42866211098554147,False,False
naive,FunctionAnalytic,auxverb_Q1,crt2_plus_core3,crt2_plus_core3_total,0.2795247984363561,0.2152743062316449,-0.1424128417776679,0.70146243865038,0.16792152208361685,0.19412975518761633,0.028405975111765014,51,0.37819333611970707,False,False
naive,FunctionAnalytic,auxverb_Q1,crt2_plus_core4,crt2_plus_core4_total,0.24889479277364512,0.2141488771985918,-0.1708370065355948,0.6686265920828851,0.160354411190134,0.24513343656164466,0.025889193450407633,51,0.42898351398287815,False,False
naive,FunctionAnalytic,auxverb_Q2,crt2_total,crt2_total,-0.09492989892403093,0.4158903180325267,-0.9100749222677832,0.7202151244197214,-0.030849481559352774,0.8194464089547523,0.000951690512480452,52,0.8194464089547523,False,False
naive,FunctionAnalytic,auxverb_Q2,bcrt_core3,bcrt_core3_total,-0.11280882352941256,0.4948067088048966,-1.08262997278701,0.8570123257281848,-0.03452355305054494,0.819657405220123,0.0011918757152338255,52,0.8269494821834831,False,False
naive,FunctionAnalytic,auxverb_Q2,bcrt_core4,bcrt_core4_total,-0.19534022394487588,0.4179468777693353,-1.014516104372773,0.6238356564830214,-0.06764822128947943,0.6402276658947377,0.004576281843630126,52,0.7169637077376996,False,False
naive,FunctionAnalytic,auxverb_Q2,crt2_plus_core3,crt2_plus_core3_total,-0.07075967341143134,0.2671132046706587,-0.5943015545659224,0.4527822077430597,-0.03817049870004186,0.7910825024629358,0.0014569869710098216,52,0.7910825024629358,False,False
naive,FunctionAnalytic,auxverb_Q2,crt2_plus_core4,crt2_plus_core4_total,-0.0999506172839503,0.24175477831580042,-0.5737899827829192,0.3738887482150185,-0.05782379304636046,0.6792857225382323,0.0033435910422683346,52,0.6859837756756372,False,False
naive,FunctionAnalytic,conj_Q1,crt2_total,crt2_total,-0.40400598404255367,0.2323279846241402,-0.8593688339058685,0.0513568658207611,-0.2248509067461588,0.08204413730278295,0.051568759180064316,51,0.3828726407463205,False,False
naive,FunctionAnalytic,conj_Q1,bcrt_core3,bcrt_core3_total,0.05844626168224344,0.2673471411621999,-0.46555413499566833,0.5824466583601552,0.030633114038566344,0.8269494821834831,0.0009213862989873034,51,0.8269494821834831,False,False
naive,FunctionAnalytic,conj_Q1,bcrt_core4,bcrt_core4_total,0.10775485436893188,0.24944095537132038,-0.38114941815885606,0.5966591268967198,0.06390922321845921,0.6657520143278639,0.004019704664556478,51,0.7169637077376996,False,False
naive,FunctionAnalytic,conj_Q1,crt2_plus_core3,crt2_plus_core3_total,-0.13011971658929802,0.14869316086900347,-0.4215583118925448,0.16131887871394876,-0.12021180466279625,0.38152560204428343,0.014557647927167294,51,0.5341358428619968,False,False
naive,FunctionAnalytic,conj_Q1,crt2_plus_core4,crt2_plus_core4_total,-0.09140170031880948,0.13812410993973417,-0.3621249558006885,0.1793215551630695,-0.09056019828991617,0.508140408769826,0.008257173827863729,51,0.6859837756756372,False,False
naive,FunctionAnalytic,conj_Q2,crt2_total,crt2_total,-0.2955754809259873,0.5010727060147958,-1.277677984714987,0.6865270228630125,-0.09260146158136022,0.555267473189099,0.008575030687003937,52,0.7773744624647385,False,False
naive,FunctionAnalytic,conj_Q2,bcrt_core3,bcrt_core3_total,0.731338235294118,0.5629882647428985,-0.37211876360196317,1.8347952341901992,0.21577209588409688,0.19393388395962008,0.046557597362215986,52,0.4409652916816903,False,False
naive,FunctionAnalytic,conj_Q2,bcrt_core4,bcrt_core4_total,0.6851478610393333,0.4974879738955721,-0.28992856779598797,1.6602242898746546,0.2287460440272346,0.1684458097741598,0.05232475265810932,52,0.42866211098554147,False,False
naive,FunctionAnalytic,conj_Q2,crt2_plus_core3,crt2_plus_core3_total,0.1281161992663582,0.3381026441281893,-0.5345649832248928,0.7907973817576092,0.06662705935190288,0.7047421205542768,0.004439165037882109,52,0.7589530529046057,False,False
naive,FunctionAnalytic,conj_Q2,crt2_plus_core4,crt2_plus_core4_total,0.15224691358024742,0.31222729834834406,-0.4597185911825069,0.7642124183430018,0.08491299869222531,0.6258221161207399,0.007210217346905856,52,0.6859837756756372,False,False
naive,FunctionAnalytic,i_Q1,crt2_total,crt2_total,-0.21616023936170234,0.24054468673591758,-0.6876278253641008,0.2553073466406961,-0.13766029355011355,0.36885073168825966,0.019329239972860734,51,0.7086900429744846,False,False
naive,FunctionAnalytic,i_Q1,bcrt_core3,bcrt_core3_total,0.06348130841121523,0.2191772691223532,-0.366106139068597,0.4930687558910275,0.03807205438425836,0.7720958368537488,0.0014232201339727801,51,0.8269494821834831,False,False
naive,FunctionAnalytic,i_Q1,bcrt_core4,bcrt_core4_total,0.05867415048543695,0.1832280880723936,-0.3004529021364545,0.4178012031073284,0.03981984253874104,0.7487980377959311,0.0015605085214619452,51,0.7487980377959312,False,False
naive,FunctionAnalytic,i_Q1,crt2_plus_core3,crt2_plus_core3_total,-0.05951502565355409,0.13329320613447493,-0.320769709677125,0.20173965837001678,-0.06291535721249486,0.6552382304322669,0.003987588284321664,51,0.7589530529046057,False,False
naive,FunctionAnalytic,i_Q1,crt2_plus_core4,crt2_plus_core4_total,-0.04854622741764067,0.11853004603084971,-0.28086511763810607,0.18377266280282475,-0.05503824906882283,0.6821221722460018,0.0030499022215023652,51,0.6859837756756372,False,False
naive,FunctionAnalytic,i_Q2,crt2_total,crt2_total,-0.4114411477013376,0.42155902214690977,-1.2376968311092806,0.4148145357066055,-0.12979857528559371,0.32906500262407656,0.016847670146170057,52,0.7086900429744846,False,False
naive,FunctionAnalytic,i_Q2,bcrt_core3,bcrt_core3_total,-0.6255735294117656,0.5460886980931785,-1.6959073776743954,0.4447603188508643,-0.18585238147926242,0.2519801666752516,0.034541107701513085,52,0.4409652916816903,False,False
naive,FunctionAnalytic,i_Q2,bcrt_core4,bcrt_core4_total,-0.5076399655469424,0.46536418230717014,-1.4197537628689958,0.4044738317751111,-0.170662403615377,0.27534130531434675,0.029125656007777723,52,0.4818472843001068,False,False
naive,FunctionAnalytic,i_Q2,crt2_plus_core3,crt2_plus_core3_total,-0.3506626434741457,0.2818982407013671,-0.9031831952488252,0.2018579083005338,-0.18363221299535248,0.21352406707312876,0.03372078964957037,52,0.37819333611970707,False,False
naive,FunctionAnalytic,i_Q2,crt2_plus_core4,crt2_plus_core4_total,-0.31172839506172817,0.2571010169287752,-0.8156463882421274,0.19218959811867115,-0.17507124121583545,0.22533084547635973,0.03064993950085293,52,0.42898351398287815,False,False
naive,FunctionAnalytic,ipron_Q1,crt2_total,crt2_total,0.07735372340425511,0.3237593345912439,-0.5572145723945829,0.7119220192030931,0.033993850617162764,0.8111648788172457,0.0011786859817927153,51,0.8194464089547523,False,False
naive,FunctionAnalytic,ipron_Q1,bcrt_core3,bcrt_core3_total,0.26710280373831774,0.40421973174697023,-0.5251678704857439,1.0593734779623794,0.11054144800687203,0.5087494606304872,0.011998024738511193,51,0.6474993135297109,False,False
naive,FunctionAnalytic,ipron_Q1,bcrt_core4,bcrt_core4_total,0.1665837378640777,0.32350376412564824,-0.4674836398221928,0.8006511155503482,0.07801382833607758,0.6065977356191978,0.005989771410264688,51,0.7169637077376996,False,False
naive,FunctionAnalytic,ipron_Q1,crt2_plus_core3,crt2_plus_core3_total,0.11221597849987841,0.2356194943323071,-0.3495982303914435,0.5740301873912004,0.08185986084422056,0.6338896480059232,0.006750547258670414,51,0.7589530529046057,False,False
naive,FunctionAnalytic,ipron_Q1,crt2_plus_core4,crt2_plus_core4_total,0.08307545164718386,0.20547395065323734,-0.31965349163316137,0.485804394927529,0.06499322596995376,0.6859837756756373,0.004252975546427673,51,0.6859837756756372,False,False
naive,FunctionAnalytic,ipron_Q2,crt2_total,crt2_total,0.7536811216172156,0.3423444159559557,0.08268606634354236,1.4246761768908889,0.29529917817676715,0.027698603883608872,0.08720160463187454,52,0.36676413487779036,True,False
naive,FunctionAnalytic,ipron_Q2,bcrt_core3,bcrt_core3_total,0.36197058823529443,0.40627695757754484,-0.43433224861669345,1.1582734250872824,0.13355970428198616,0.37295846026484003,0.01783819460789149,52,0.522141844370776,False,False
naive,FunctionAnalytic,ipron_Q2,bcrt_core4,bcrt_core4_total,0.26996841803043303,0.3401058520765035,-0.3966390520395139,0.93657588810038,0.11272166942289098,0.4273248963700679,0.01270617475748359,52,0.598254854918095,False,False
naive,FunctionAnalytic,ipron_Q2,crt2_plus_core3,crt2_plus_core3_total,0.3900248491302802,0.19038211262151739,0.01687590839210612,0.7631737898684543,0.25366704022712183,0.04049710514160569,0.06434696729758815,52,0.2834797359912398,True,False
naive,FunctionAnalytic,ipron_Q2,crt2_plus_core4,crt2_plus_core4_total,0.3345514403292186,0.16574758054070063,0.009686182469445359,0.6594166981889917,0.2333531940175066,0.04354552368331824,0.0544537131581716,52,0.20321244385548512,True,False
